"","ST_CASE","VEH_NO","HIT_RUNNAME","NUMOCCSNAME","L_STATENAME","SPEEDRELNAME","VSPD_LIM"
"32689",360180,1,"No","01","New York","Yes, Too Fast for Conditions",30
"32690",360180,2,"No","01","New York","No",30
"32691",360181,1,"No","02","New York","Yes, Specifics Unknown",25
"32692",360182,1,"No","01","New York","Yes, Too Fast for Conditions",55
"32693",360183,1,"No","01","New Hampshire","No",25
"32694",360184,1,"No","01","New York","No",35
"32695",360185,1,"No","01","New York","No",25
"32696",360186,1,"No","02","New York","No",45
"32697",360186,2,"No","01","New York","No",45
"32698",360187,1,"No","02","New York","No",55
"32699",360188,1,"No","01","New York","Yes, Too Fast for Conditions",50
"32700",360190,1,"No","01","New Hampshire","No",55
"32701",360190,2,"No","01","New York","No",55
"32702",360191,1,"No","01","New York","No",40
"32703",360191,2,"No","01","New York","No",40
"32704",360192,1,"No","01","New York","Yes, Specifics Unknown",30
"32705",360192,2,"No","02","New York","No",30
"32706",360193,1,"No","01","New York","No",35
"32707",360195,1,"No","01","New York","Yes, Too Fast for Conditions",55
"32708",360196,1,"Yes","02","Unknown","No",25
"32709",360197,1,"No","01","New York","Yes, Specifics Unknown",55
"32710",360198,1,"No","01","New York","No",55
"32711",360199,1,"No","01","New York","Yes, Specifics Unknown",25
"32712",360200,1,"No","01","New York","Yes, Specifics Unknown",55
"32713",360201,1,"No","01","New York","No",35
"32714",360202,1,"No","01","New York","No",40
"32715",360202,2,"No","02","New York","No",40
"32716",360203,1,"No","02","New York","Yes, Specifics Unknown",99
"32717",360204,1,"No","03","New York","No",25
"32718",360205,1,"No","02","New York","No",35
"32719",360205,2,"No","03","New York","No",35
"32720",360206,1,"No","01","New York","No",55
"32721",360207,1,"No","01","New York","No",99
"32722",360208,1,"No","01","New York","Yes, Too Fast for Conditions",30
"32723",360209,1,"No","01","New York","No",50
"32724",360209,2,"No","01","New York","No",50
"32725",360210,1,"No","06","New York","No",65
"32726",360211,1,"No","01","New York","No",30
"32727",360212,1,"No","01","New York","No",30
"32728",360213,1,"No","01","New York","No",30
"32729",360214,1,"No","01","New York","No",55
"32730",360215,1,"No","02","New York","No",55
"32731",360215,2,"No","01","Pennsylvania","No",55
"32732",360216,1,"No","01","Virginia","No",55
"32733",360216,2,"No","01","New York","No",55
"32734",360217,1,"No","01","New York","No",55
"32735",360218,1,"No","01","New York","No",40
"32736",360218,2,"No","01","New York","No",40
"32737",360219,1,"No","01","New York","No",55
"32738",360220,1,"No","01","New York","No",25
"32739",360220,2,"No","04","New York","No",25
"32740",360221,1,"No","01","New York","Yes, Racing",50
"32741",360221,2,"No","01","New York","No",50
"32742",360222,1,"No","01","New York","No",25
"32743",360222,2,"No","01","New York","No",25
"32744",360223,1,"Yes","Unknown","Unknown","No",35
"32745",360224,1,"No","01","New York","Yes, Specifics Unknown",55
"32746",360225,1,"No","01","New York","No",99
"32747",360226,1,"No","01","New York","No",55
"32748",360227,1,"No","01","New York","No",25
"32749",360228,1,"No","01","New York","Yes, Specifics Unknown",50
"32750",360228,2,"No","03","New York","No",50
"32751",360229,1,"No","01","New York","No",25
"32752",360230,1,"No","01","New York","No",45
"32753",360230,2,"No","01","New York","No",45
"32754",360231,1,"No","01","New York","Yes, Specifics Unknown",55
"32755",360232,1,"No","01","New York","No",99
"32756",360233,1,"No","02","New York","No",25
"32757",360233,2,"No","04","New York","No",25
"32758",360234,1,"No","02","New York","Yes, Too Fast for Conditions",35
"32759",360235,1,"No","01","New York","Yes, Specifics Unknown",55
"32760",360236,1,"No","02","New York","No",40
"32761",360236,2,"No","01","New York","No",40
"32762",360236,3,"No","01","New York","No",40
"32763",360237,1,"No","01","New York","No",25
"32764",360238,1,"No","01","New York","No",40
"32765",360239,1,"No","02","New York","No",55
"32766",360239,2,"No","02","New York","No",55
"32767",360240,1,"Yes","01","New York","No",30
"32768",360241,1,"No","01","New York","No",30
"32769",360241,2,"No","01","New York","No",30
"32770",360241,3,"Yes","Unknown","Unknown","No",30
"32771",360242,1,"No","01","New York","No",40
"32772",360243,1,"No","02","New York","No",40
"32773",360244,1,"No","01","New York","Yes, Exceeded Speed Limit",55
"32774",360245,1,"No","04","New York","No",35
"32775",360245,2,"No","01","New York","Yes, Specifics Unknown",35
"32776",360246,1,"No","02","New Jersey","No",25
"32777",360246,2,"No","01","New York","No",25
"32778",360247,1,"No","03","New York","No",65
"32779",360248,1,"No","01","New York","No",65
"32780",360249,1,"No","02","New York","No",25
"32781",360250,1,"No","03","New York","No",55
"32782",360251,1,"No","01","New York","Yes, Specifics Unknown",35
"32783",360252,1,"No","01","New York","No",40
"32784",360253,1,"No","01","New York","No",40
"32785",360254,1,"No","01","New York","No",40
"32786",360254,2,"No","01","New York","No",40
"32787",360255,1,"No","01","New York","No",40
"32788",360256,1,"No","03","New York","Yes, Too Fast for Conditions",30
"32789",360257,1,"No","01","New York","Yes, Too Fast for Conditions",55
"32790",360257,2,"No","01","New York","No",55
"32791",360258,1,"No","01","New York","No",40
"32792",360259,1,"No","01","New York","Yes, Specifics Unknown",50
"32793",360259,2,"No","02","New York","No",50
"32794",360260,1,"No","01","New York","Yes, Too Fast for Conditions",40
"32795",360261,1,"No","01","New York","Yes, Specifics Unknown",30
"32796",360262,1,"Yes","01","New York","No",40
"32797",360263,1,"No","01","New York","Yes, Exceeded Speed Limit",55
"32798",360263,2,"No","01","New York","No",55
"32799",360264,1,"No","01","New Jersey","No",40
"32800",360264,2,"No","01","New York","No",40
"32801",360265,1,"No","01","New York","No",55
"32802",360265,2,"No","01","New York","No",55
"32803",360266,1,"No","01","New York","No",30
"32804",360267,1,"No","02","New York","Yes, Too Fast for Conditions",55
"32805",360268,1,"No","01","New York","No",55
"32806",360268,2,"No","01","New York","No",55
"32807",360269,1,"No","02","New York","No",25
"32808",360270,1,"No","01","New York","No",45
"32809",360271,1,"No","01","New York","No",55
"32810",360272,1,"No","01","New York","No",15
"32811",360273,1,"No","01","New York","No",45
"32812",360273,2,"No","02","New York","No",45
"32813",360274,1,"No","03","New York","No",55
"32814",360275,1,"Yes","Unknown","Unknown","Unknown",50
"32815",360276,1,"No","01","New York","Yes, Specifics Unknown",55
"32816",360277,1,"No","01","New York","No",25
"32817",360278,1,"No","04","New York","No",65
"32818",360279,1,"No","01","New York","No",15
"32819",360280,1,"No","04","Kentucky","Yes, Exceeded Speed Limit",30
"32820",360280,2,"No","02","New York","No",30
"32821",360280,3,"No","01","New York","No",30
"32822",360281,1,"No","01","New York","No",40
"32823",360281,2,"No","03","New York","No",40
"32824",360282,1,"No","01","New York","No",50
"32825",360282,2,"No","01","New York","No",50
"32826",360282,3,"No","01","New York","No",50
"32827",360282,4,"No","01","New York","No",50
"32828",360283,1,"No","03","New York","No",55
"32829",360284,1,"No","01","Louisiana","No",30
"32830",360285,1,"No","03","New York","No",25
"32831",360286,1,"No","01","New York","No",45
"32832",360287,1,"No","01","New York","Yes, Specifics Unknown",55
"32833",360287,2,"No","02","New York","No",55
"32834",360288,1,"No","03","New York","No",25
"32835",360288,2,"No","01","New York","No",25
"32836",360289,1,"No","02","New York","No",55
"32837",360289,2,"No","01","New York","No",55
"32838",360290,1,"No","03","New York","No",10
"32839",360291,1,"No","02","New York","No",25
"32840",360291,2,"No","01","Florida","No",25
"32841",360292,1,"No","01","New York","Yes, Exceeded Speed Limit",55
"32842",360293,1,"No","07","New York","Yes, Specifics Unknown",30
"32843",360294,1,"No","02","New York","No",20
"32844",360294,3,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",20
"32845",360295,1,"No","01","New York","No",55
"32846",360296,1,"No","01","New York","No",40
"32847",360296,2,"No","02","New York","No",40
"32848",360297,1,"No","01","New York","No",55
"32849",360297,2,"No","01","New York","No",55
"32850",360298,1,"No","01","New York","No",45
"32851",360298,2,"No","01","New York","No",45
"32852",360299,1,"No","02","New York","Yes, Exceeded Speed Limit",40
"32853",360300,1,"Yes","Unknown","Unknown","Unknown",25
"32854",360301,1,"No","01","New York","No",55
"32855",360302,1,"No","01","New York","No",35
"32856",360303,1,"No","03","New York","No",40
"32857",360304,1,"No","01","New York","No",40
"32858",360305,1,"No","01","New York","Yes, Specifics Unknown",45
"32859",360305,2,"No","03","Connecticut","No",45
"32860",360306,1,"Yes","Unknown","Unknown","Unknown",25
"32861",360307,1,"No","01","New York","No",55
"32862",360307,2,"No","02","New York","No",55
"32863",360308,1,"No","01","New York","No",55
"32864",360308,2,"No","01","New York","No",55
"32865",360309,1,"No","01","New York","No",30
"32866",360310,1,"No","01","New York","No",98
"32867",360310,2,"No","01","New York","No",98
"32868",360311,1,"No","03","New York","No",99
"32869",360312,1,"No","01","New York","No",35
"32870",360312,2,"No","02","New York","No",35
"32871",360313,1,"No","01","New York","Yes, Specifics Unknown",98
"32872",360313,2,"Yes","Unknown","Unknown","Yes, Specifics Unknown",98
"32873",360313,3,"No","03","New York","No",98
"32874",360315,1,"No","02","New York","No",40
"32875",360315,2,"No","01","New York","No",40
"32876",360316,1,"No","01","New York","No",99
"32877",360317,1,"No","04","New York","No",98
"32878",360317,2,"No","02","New York","No",98
"32879",360318,1,"No","02","New York","Yes, Too Fast for Conditions",50
"32880",360319,1,"Yes","04","New York","No",65
"32881",360319,2,"No","02","New York","No",65
"32882",360320,1,"No","01","New York","No",30
"32883",360320,2,"No","02","New York","Yes, Specifics Unknown",30
"32884",360321,1,"No","01","New York","No",55
"32885",360321,2,"No","01","New York","No",55
"32886",360322,1,"No","01","New York","Yes, Specifics Unknown",40
"32887",360323,1,"No","01","New York","Yes, Specifics Unknown",50
"32888",360323,2,"No","02","New York","Yes, Specifics Unknown",50
"32889",360323,3,"No","03","New York","No",50
"32890",360324,1,"No","01","New York","No",40
"32891",360324,2,"No","01","New York","Yes, Exceeded Speed Limit",40
"32892",360325,1,"No","01","New York","No",25
"32893",360325,2,"No","02","New York","No",25
"32894",360326,1,"No","01","New York","No",40
"32895",360327,1,"No","02","New York","Yes, Specifics Unknown",55
"32896",360327,2,"No","06","New York","No",55
"32897",360328,1,"No","01","New York","No",65
"32898",360328,2,"No","01","New York","No",65
"32899",360328,3,"No","01","New York","No",65
"32900",360328,4,"No","01","New York","No",65
"32901",360328,5,"No","01","New York","No",65
"32902",360329,1,"Yes","Unknown","Unknown","No",25
"32903",360329,2,"No","01","New York","No",25
"32904",360330,1,"No","01","Kentucky","Yes, Too Fast for Conditions",45
"32905",360331,1,"No","01","New York","No",25
"32906",360332,1,"No","01","New York","No",45
"32907",360333,1,"Yes","02","New York","Yes, Exceeded Speed Limit",30
"32908",360334,1,"No","01","New York","No",40
"32909",360334,2,"No","02","New York","No",40
"32910",360334,3,"No","01","New York","No",40
"32911",360334,4,"No","03","New York","No",40
"32912",360335,1,"No","03","New York","Yes, Exceeded Speed Limit",30
"32913",360336,1,"No","01","New York","Yes, Too Fast for Conditions",30
"32914",360336,2,"No","01","New York","No",30
"32915",360337,1,"No","01","New York","Yes, Specifics Unknown",55
"32916",360338,1,"Yes","01","New York","Yes, Specifics Unknown",30
"32917",360338,2,"No","02","New York","No",30
"32918",360339,1,"No","01","New York","No",30
"32919",360340,1,"No","03","New York","Yes, Specifics Unknown",25
"32920",360341,1,"No","01","Ohio","No",25
"32921",360342,1,"No","01","New York","No",45
"32922",360343,1,"No","01","New York","No",10
"32923",360344,1,"No","01","New York","No",45
"32924",360344,2,"No","02","New York","No",45
"32925",360345,1,"No","01","New York","Yes, Specifics Unknown",30
"32926",360346,1,"No","01","New York","No",25
"32927",360347,1,"No","03","New York","No",45
"32928",360347,2,"No","03","New York","No",45
"32929",360348,1,"No","02","New York","No",30
"32930",360349,1,"No","01","New York","No",99
"32931",360349,2,"No","01","New York","No",99
"32932",360350,1,"No","02","New York","No",25
"32933",360350,2,"No","01","New York","No",25
"32934",360351,1,"No","01","New York","No",45
"32935",360351,2,"No","01","New York","No",45
"32936",360352,1,"No","01","New York","No",35
"32937",360352,2,"No","01","Connecticut","No",35
"32938",360353,1,"No","01","New Jersey","No",25
"32939",360354,1,"No","01","New York","No",30
"32940",360354,2,"No","03","New York","No",30
"32941",360355,1,"No","07","New York","No",65
"32942",360356,1,"No","02","New York","No",55
"32943",360357,1,"No","01","New York","Yes, Specifics Unknown",30
"32944",360358,1,"No","01","New York","Yes, Exceeded Speed Limit",30
"32945",360359,1,"Yes","Unknown","Unknown","No",55
"32946",360360,1,"No","05","New York","No",55
"32947",360360,2,"No","01","New York","No",55
"32948",360361,1,"No","02","New York","Yes, Too Fast for Conditions",40
"32949",360362,1,"No","01","New York","No",25
"32950",360363,1,"No","01","New York","No",55
"32951",360364,1,"No","01","New York","No",40
"32952",360364,2,"No","01","New York","No",40
"32953",360365,1,"No","01","New York","No",55
"32954",360365,2,"No","01","New York","No",55
"32955",360366,1,"No","01","New York","No",99
"32956",360367,1,"Yes","Unknown","Unknown","No",25
"32957",360368,1,"No","01","New York","No",30
"32958",360368,2,"No","01","New York","No",30
"32959",360369,1,"No","01","New York","Yes, Specifics Unknown",55
"32960",360370,1,"No","01","South Carolina","Yes, Too Fast for Conditions",55
"32961",360371,1,"No","01","New York","Yes, Too Fast for Conditions",25
"32962",360372,1,"No","01","New York","No",30
"32963",360372,2,"No","01","New York","No",30
"32964",360373,1,"No","01","New York","No",30
"32965",360374,1,"No","02","Pennsylvania","No",45
"32966",360375,1,"No","04","New York","No",55
"32967",360375,2,"No","01","New York","No",55
"32968",360376,1,"No","01","New York","Yes, Specifics Unknown",55
"32969",360377,1,"No","01","New York","No",35
"32970",360378,1,"No","01","New York","No",25
"32971",360378,2,"No","01","New York","No",25
"32972",360379,1,"Yes","Unknown","Canada","No",55
"32973",360380,1,"No","02","New York","No",55
"32974",360381,1,"No","01","New York","No",40
"32975",360381,2,"No","01","New York","Yes, Specifics Unknown",40
"32976",360382,1,"No","01","New York","No",25
"32977",360382,2,"No","02","New York","No",25
"32978",360382,3,"No","01","Pennsylvania","No",25
"32979",360383,1,"No","02","New Jersey","No",25
"32980",360384,1,"No","01","New York","Yes, Specifics Unknown",55
"32981",360385,1,"No","01","New York","Yes, Exceeded Speed Limit",55
"32982",360386,1,"No","01","New York","No",40
"32983",360387,1,"No","01","New York","No",50
"32984",360387,2,"No","01","New York","No",50
"32985",360388,1,"No","01","New York","No",55
"32986",360389,1,"No","01","New York","No",55
"32987",360389,2,"No","01","New York","No",55
"32988",360390,1,"No","01","New York","Yes, Specifics Unknown",55
"32989",360390,2,"No","02","New York","No",55
"32990",360391,1,"No","01","New York","Yes, Too Fast for Conditions",55
"32991",360391,2,"No","01","New York","No",55
"32992",360392,1,"No","01","New York","No",55
"32993",360392,2,"No","01","New York","No",55
"32994",360393,1,"No","01","New York","Yes, Too Fast for Conditions",55
"32995",360394,1,"No","01","New York","Yes, Specifics Unknown",30
"32996",360394,2,"No","01","New York","No",30
"32997",360395,1,"No","01","New York","No",25
"32998",360396,1,"No","02","New York","No",55
"32999",360396,2,"No","01","New York","No",55
"33000",360396,3,"No","02","New York","No",55
"33001",360397,1,"No","01","New York","No",35
"33002",360397,2,"No","01","New York","No",35
"33003",360398,1,"No","03","New York","Yes, Specifics Unknown",30
"33004",360398,2,"No","03","New York","No",30
"33005",360400,1,"No","01","New York","Yes, Exceeded Speed Limit",55
"33006",360401,1,"No","08","New York","No",25
"33007",360402,1,"No","01","New York","No",55
"33008",360402,2,"No","01","New York","No",55
"33009",360403,1,"No","02","New York","No",55
"33010",360403,2,"No","02","Pennsylvania","No",55
"33011",360404,1,"No","01","New York","No",45
